latitude,longitude
38.47094887,-121.4597707
38.55974271,-121.499694
38.524299,-121.47208
38.54915301,-121.4096655
38.58138835,-121.4622017
38.47827244,-121.4988184
38.62764703,-121.4529368
38.56326638,-121.465437
38.44720182,-121.4328092
38.47188629,-121.4291343
38.5681965,-121.4771101
38.56803077,-121.4738655
38.56848028,-121.4754991
38.61202624,-121.4507993
38.61655968,-121.4461619
38.48312565,-121.4810272
38.52506502,-121.4144333
38.62741952,-121.4978994
38.48064434,-121.5069832
38.48728104,-121.4561046
38.56285126,-121.5061214
38.49904974,-121.5312703
38.631823,-121.531759
38.51099562,-121.4807302
38.57905171,-121.4976906
38.58373458,-121.486043
38.5976184,-121.4242543
38.56820709,-121.4679847
38.64495332,-121.4349119
38.53450711,-121.4681974
38.4875421,-121.4549812
38.61574625,-121.4448838
38.58184562,-121.5011657
38.52506487,-121.4214978
38.51708866,-121.4837511
38.55575132,-121.411779
38.5586276,-121.5118509
38.52783233,-121.4443719
38.54941557,-121.4035685
38.61868967,-121.4500165
38.5790575,-121.4809519
38.48061188,-121.468665
38.53078064,-121.4385109
38.57725503,-121.4806992
38.4808851,-121.4665775
38.45673254,-121.4338336
38.54042404,-121.4361765
38.47338747,-121.4334256
38.62648616,-121.4966948
38.53789577,-121.44887
38.53452891,-121.4741684
38.51055016,-121.409083
38.56737967,-121.4786515
38.63367782,-121.4571721
38.56490201,-121.4876931
38.46945288,-121.4279242
38.56179004,-121.4825709
38.59572389,-121.5050785
38.52731583,-121.4137192
38.6122991,-121.445824
38.63839743,-121.5106604
38.56822282,-121.4726224
38.60969502,-121.5005579
38.5488551,-121.4908853
38.54965713,-121.5010236
38.54899682,-121.3974738
38.55218963,-121.4923547
38.61733037,-121.510595
38.61112011,-121.4461937
38.57161734,-121.4843219
38.54743009,-121.4582582
38.66402692,-121.546884
38.63499923,-121.5288499
38.5248104,-121.483171
38.59648756,-121.4355093
38.57960099,-121.4907988
38.65407136,-121.5048798
38.48899029,-121.4563746
38.63862878,-121.3815598
38.52640925,-121.4970403
38.61140992,-121.4476543
38.6405243,-121.454431
38.54139021,-121.4752017
38.53078613,-121.4306454
38.53131653,-121.445432
38.63004757,-121.4762363
38.66218212,-121.5498201
38.55582667,-121.4766447
38.57421261,-121.4591287
38.50502839,-121.484345
38.61112011,-121.4461937
38.56601548,-121.4886224
38.48151147,-121.4684313
38.47765971,-121.4955741
38.49371194,-121.4998771
38.60964455,-121.4306981
38.58045703,-121.4674526
38.48927894,-121.4742605
38.64726866,-121.5330756
38.54892406,-121.4466868
38.60950023,-121.4237244
38.60324441,-121.4203141
38.57884334,-121.4834127
38.50339936,-121.5478368
38.62988799,-121.4749528
38.55463449,-121.4795909
38.62698775,-121.4971148
38.47421612,-121.42717
38.57026986,-121.4441463
38.4589237,-121.4338127
38.62976876,-121.4183691
38.62776114,-121.5282186
38.50279498,-121.4786198
38.62085306,-121.5163987
38.63832633,-121.4483735
38.46442316,-121.455388
38.57201606,-121.4692575
38.46360509,-121.4303669
38.5488551,-121.4908853
38.65572801,-121.461357
38.65572801,-121.461357
38.5496714,-121.4891871
38.44258851,-121.428883
38.63020663,-121.4959999
38.57503046,-121.4769586
38.63110431,-121.4180257
38.57100991,-121.4935219
38.61264781,-121.4216656
38.44258851,-121.428883
38.53266824,-121.4461521
38.52960558,-121.4932774
38.55783227,-121.4100658
38.5526734,-121.4680096
38.56068556,-121.4992887
38.49556817,-121.5423064
38.65031154,-121.5079524
38.55783227,-121.4100658
38.51050023,-121.4009789
38.47774495,-121.4384213
38.61458725,-121.5086644
38.52545649,-121.4318134
38.64013822,-121.4623011
38.4814126,-121.491628
38.52497346,-121.4425904
38.57858559,-121.4641608
38.63863084,-121.4635168
38.5488551,-121.4908853
38.66062772,-121.4957497
38.51229152,-121.4366852
38.54915301,-121.4096655
38.50460411,-121.4883563
38.48925192,-121.4582942
38.62130809,-121.4360584
38.47884153,-121.4570142
38.55199422,-121.4960208
38.52212416,-121.514051
38.61545185,-121.4939097
38.58184562,-121.5011657
38.52983357,-121.4448282
38.58097068,-121.4982228
38.48934244,-121.4859396
38.57991197,-121.4966071
38.56311353,-121.4887376
38.582786,-121.5027369
38.53762902,-121.4699432
38.67081464,-121.5077758
38.50428456,-121.4361683
38.55117621,-121.4554708
38.56060791,-121.5061404
38.47431447,-121.4348784
38.50290927,-121.5235712
38.57829626,-121.482654
38.48934244,-121.4859396
38.61618775,-121.5059934
38.53172057,-121.4909166
38.63589608,-121.5055312
38.49407763,-121.4673944
38.55996267,-121.5061519
38.46003018,-121.4232326
38.63248017,-121.4164146
38.54146972,-121.4254625
38.62234262,-121.4432958
38.48714497,-121.4784231
38.57325365,-121.4637147
38.59025226,-121.4201014
38.53514629,-121.4937694
38.54654137,-121.3921168
38.57493609,-121.4749164
38.60802229,-121.4725801
38.54106323,-121.47576
38.58052209,-121.4986248
38.52495123,-121.4646263
38.63513882,-121.5253761
38.62975579,-121.4815734
38.57991197,-121.4966071
38.62266496,-121.4222039
38.46118894,-121.4428191
38.53863631,-121.4344635
38.57190252,-121.4433291
38.4855939,-121.4564494
38.63020663,-121.4959999
38.62741952,-121.4978994
38.62274838,-121.4307335
38.5513046,-121.4582532
38.60764526,-121.447659
38.58278889,-121.5053361
38.45400615,-121.428879
38.55714501,-121.5067204
38.5952625,-121.4855296
38.51052171,-121.4274484
38.48252455,-121.4891013
38.63855311,-121.5296877
38.59118394,-121.4865771
38.52199137,-121.4990149
38.54711178,-121.3956435
38.61084607,-121.4210363
38.57325365,-121.4637147
38.45483499,-121.4276816
38.54049185,-121.4763166
38.63160443,-121.4403913
38.52904451,-121.4727965
38.59978862,-121.5026883
38.48334563,-121.4891094
38.58573502,-121.4863575
38.5857673,-121.4818932
38.53085892,-121.4960651
38.58245363,-121.5052755
38.60930232,-121.4461973
38.51656122,-121.5187268
38.50298477,-121.5346969
38.6017616,-121.4258271
38.56556204,-121.4998526
38.52199137,-121.4990149
38.54395353,-121.4647075
38.55199422,-121.4960208
38.63872883,-121.4765366
38.51488974,-121.5282515
38.63150496,-121.4385612
38.52199137,-121.4990149
38.52570388,-121.5041133
38.63495006,-121.4608874
38.56418287,-121.4927485
38.46977953,-121.4385398
38.61292566,-121.4932977
38.52732711,-121.415404
38.61335716,-121.4506176
38.46977953,-121.4385398
38.60815196,-121.4549202
38.53735621,-121.4685363
38.43811565,-121.4267227
38.60240036,-121.4295032
38.52199137,-121.4990149
38.63647881,-121.4297591
38.54016571,-121.500048
38.5076709,-121.5412748
38.65731154,-121.5119979
38.62741952,-121.4978994
38.52199137,-121.4990149
38.53704366,-121.465067
38.58964798,-121.4802031
38.57369871,-121.4794029
38.57006806,-121.4998385
38.54016571,-121.500048
38.61257305,-121.4936677
38.57944539,-121.4630454
38.54016571,-121.500048
38.60154457,-121.42747
38.60930505,-121.4473452
38.56838945,-121.4658463
38.51590927,-121.5145057
38.51921686,-121.5227808
38.55048551,-121.4028462
38.51996349,-121.429358
38.53874125,-121.4778223
38.49556587,-121.4596858
38.49576768,-121.4803518
38.56170554,-121.4681696
38.54016571,-121.500048
38.50603275,-121.4768629
38.55093059,-121.4658126
38.54307784,-121.4116003
38.56277597,-121.5058526
38.4840083,-121.4556125
38.52137681,-121.5068067
38.6341268,-121.4586425
38.54120381,-121.4918839
38.54021553,-121.4557117
38.47365629,-121.43393
38.64402751,-121.4247793
38.5392541,-121.4650574
38.53231925,-121.428595
38.63160945,-121.4779367
38.61955775,-121.465939
38.64303305,-121.5259712
38.57050893,-121.4574953
38.6194402,-121.4799334
38.55032643,-121.5053339
38.61512488,-121.4211625
38.57017351,-121.4795335
38.48034756,-121.4485769
38.52378506,-121.4823115
38.58275798,-121.4686143
38.57672297,-121.4832986
38.61200165,-121.4490916
38.54735343,-121.4009248
38.63560611,-121.5129202
38.56791951,-121.4747617
38.61063608,-121.5139237
38.48876908,-121.4583887
38.52652786,-121.4443436
38.55513128,-121.4728661
38.54146972,-121.4254625
38.59049989,-121.4858893
38.61693796,-121.4397434
38.62149931,-121.504924
38.54120974,-121.470546
38.63476396,-121.5283928
38.61077027,-121.493964
38.55301886,-121.4649158
38.57129023,-121.4860977
38.62436035,-121.4301956
38.56613712,-121.4680876
38.63347967,-121.4500914
38.52610557,-121.4473321
38.52339385,-121.4223013
38.60933262,-121.4948736
38.61285973,-121.4796664
38.46624668,-121.4507883
38.48255011,-121.5187359
38.55393092,-121.4428888
38.59954474,-121.4239904
38.63973826,-121.4353699
38.51641638,-121.3865679
38.62372526,-121.4481855
38.54455104,-121.4591542
38.61855028,-121.4665975
38.59367176,-121.4828749
38.56179004,-121.4825709
38.51787111,-121.4366482
38.54439581,-121.3908868
38.63338067,-121.4755257
38.62647906,-121.4205488
38.61093125,-121.4697938
38.56793823,-121.4338815
38.49855045,-121.4703136
38.51566329,-121.5018623
38.51326708,-121.5289716
38.44942327,-121.4361716
38.55909654,-121.4869479
38.53051542,-121.4854019
38.51947073,-121.4302218
38.53514705,-121.471825
38.48795122,-121.455558
38.62559095,-121.443841
38.44529571,-121.4389102
38.56408209,-121.4171174
38.57170879,-121.4876022
38.61371716,-121.518561
38.6092415,-121.4792588
38.48728104,-121.4561046
38.52846279,-121.4211836
38.52358579,-121.4367219
38.50565244,-121.4351231
38.53124638,-121.4992925
38.60892854,-121.4798876
38.47433721,-121.4189709
38.5105054,-121.435864
38.52042714,-121.4986029
38.64480059,-121.4272941
38.53880039,-121.4479715
38.62096842,-121.4179054
38.62234814,-121.422546
38.48328361,-121.4452634
38.61798936,-121.4267744
38.6272906,-121.5395774
38.6270814,-121.4984478
38.63589608,-121.5055312
38.50736847,-121.4184645
38.55152837,-121.4075372
38.52239057,-121.411208
38.55683101,-121.476494
38.62234814,-121.422546
38.64124446,-121.4569219
38.58316799,-121.4996207
38.61819108,-121.437112
38.58029601,-121.471865
38.52488785,-121.4717471
38.65333642,-121.5363135
38.51496724,-121.5243785
38.61039427,-121.4290403
38.54959457,-121.3957274
38.46005151,-121.430301
38.50133937,-121.5414238
38.50912795,-121.5403218
38.56022067,-121.5061256
38.6116022,-121.4839873
38.6242591,-121.4630334
38.5712566,-121.5067732
38.57907899,-121.4907361
38.45123003,-121.4401102
38.61564793,-121.4427075
38.54106323,-121.47576
38.52532233,-121.4431889
38.61726903,-121.4205256
38.48714755,-121.515627
38.64639615,-121.4552334
38.58029569,-121.4907939
38.54016571,-121.500048
38.57087225,-121.5061463
38.51052171,-121.4274484
38.54080977,-121.4928237
38.56834962,-121.4377221
38.47599535,-121.498024
38.59954474,-121.4239904
38.55895752,-121.4791852
38.49605203,-121.5558323
38.45656628,-121.435773
38.62916206,-121.4378691
38.51083839,-121.4428126
38.65851633,-121.4545664
38.60931053,-121.4508063
38.54146972,-121.4254625
38.63466859,-121.4301867
38.62541828,-121.433145
38.65473334,-121.4409276
38.58078266,-121.4847979
38.62821323,-121.4280294
38.55067586,-121.4946908
38.62541828,-121.433145
38.54146972,-121.4254625
38.48934244,-121.4859396
38.53752113,-121.4005808
38.62078836,-121.4966965
38.52120656,-121.3867994
38.63292418,-121.4305962
38.52199137,-121.4990149
38.63862878,-121.3815598
38.50591483,-121.4337511
38.56684956,-121.4707544
38.4756653,-121.4866458
38.65407136,-121.5048798
38.61564793,-121.4427075
38.58062786,-121.5014996
38.52120656,-121.3867994
38.62697168,-121.4755308
38.62130239,-121.4365799
38.5440243,-121.4586686
38.52492611,-121.4675138
38.64877851,-121.5350231
38.55199422,-121.4960208
38.48715361,-121.5223627
38.55651105,-121.4460999
38.62541828,-121.433145
38.57966477,-121.4984909
38.60459245,-121.4386646
38.63862878,-121.3815598
38.49297696,-121.5071286
38.62879718,-121.4317459
38.54697447,-121.3956411
38.55169126,-121.4652265
38.62379457,-121.4340925
38.61564793,-121.4427075
38.52196274,-121.3895927
38.62824591,-121.4767711
38.57204528,-121.4143835
38.46620664,-121.4412886
38.65847399,-121.5161468
38.5488551,-121.4908853
38.57197086,-121.4891184
38.54704475,-121.460415
38.64199956,-121.5079398
38.61051836,-121.450146
38.52042714,-121.4986029
38.64493057,-121.4291487
38.61900143,-121.4377392
38.5139111,-121.4287388
38.6265006,-121.4573143
38.65599922,-121.5120524
38.61655961,-121.4438554
38.49466185,-121.5212433
38.47866928,-121.5373669
38.53365613,-121.4131567
38.65603463,-121.5152564
38.58615671,-121.4879497
38.54208195,-121.4955208
38.52199137,-121.4990149
38.45483499,-121.4276816
38.60909032,-121.450115
38.58245363,-121.5052755
38.57975261,-121.4946947
38.56493858,-121.4891338
38.63045618,-121.4323978
38.4643132,-121.4409821
38.61181758,-121.450227
38.4643132,-121.4409821
38.67958595,-121.4983584
38.5671756,-121.4329117
38.4898924,-121.4898347
38.62945934,-121.4529334
38.61111988,-121.4415705
38.5671756,-121.4329117
38.55614464,-121.47652
38.62309993,-121.5132857
38.59839361,-121.496949
38.47038918,-121.4223876
38.49563049,-121.5060656
38.59308341,-121.4864165
38.47427504,-121.4465943
38.5857662,-121.4878161
38.50912795,-121.5403218
38.63273584,-121.4263723
38.61890556,-121.5000769
38.64436086,-121.4562854
38.59340867,-121.4774851
38.5126194,-121.5250302
38.49540836,-121.5231426
38.6111316,-121.4573227
38.46817048,-121.4191049
38.47756849,-121.4992251
38.56097725,-121.4807337
38.56235453,-121.455382
38.6017616,-121.4258271
38.58052209,-121.4986248
38.61111988,-121.4415705
38.55524272,-121.4768518
38.52698964,-121.4393168
38.53513366,-121.4743108
38.47531213,-121.4418427
38.53428621,-121.4794001
38.54220005,-121.4549589
38.56623766,-121.4854695
38.48812631,-121.4560039
38.5332551,-121.4977227
38.49521557,-121.4730323
38.48807602,-121.4564025
38.54611863,-121.4526562
38.61111688,-121.4392432
38.49608441,-121.4842454
38.62198839,-121.4461582
38.54584439,-121.4603332
38.44733459,-121.4219209
38.64370841,-121.3652379
38.61112,-121.4438768
38.59266833,-121.4813882
38.61108354,-121.4213003
38.57905171,-121.4976906
38.47431969,-121.4359472
38.57455002,-121.4751606
38.58464151,-121.4868341
38.54561958,-121.4598209
38.46734582,-121.4271832
38.5077414,-121.5389783
38.63111708,-121.4808039
38.53385584,-121.513646
38.61112661,-121.4487064
38.61986389,-121.4503749
38.55500397,-121.4714437
38.46689445,-121.4170895
38.47591105,-121.4312015
38.6078111,-121.4548423
38.53515164,-121.4734331
38.58184562,-121.5011657
38.56209913,-121.5061825
38.62927151,-121.5045655
38.56285332,-121.4957727
38.51894131,-121.4308901
38.54927393,-121.3843867
38.55542745,-121.4069663
38.57344155,-121.4919796
38.6102167,-121.4484965
38.48250578,-121.4787435
38.55477924,-121.4715398
38.48227007,-121.4758037
38.61200165,-121.4490916
38.51835337,-121.3744648
38.61507796,-121.4615346
38.62607633,-121.5099854
38.58089148,-121.451116
38.58314743,-121.4974099
38.53881527,-121.479014
38.54005859,-121.4813264
38.51473168,-121.5042454
38.57795109,-121.4915172
38.54454492,-121.4566752
38.56027062,-121.4780844
38.5448064,-121.4620963
38.58506592,-121.4884229
38.62053806,-121.4489382
38.56037767,-121.4866729
38.62586276,-121.4960446
38.53218208,-121.4953461
38.58246459,-121.4969844
38.59808509,-121.4275537
38.56266375,-121.4963791
38.62592409,-121.4349437
38.52442868,-121.3875267
38.47421612,-121.42717
38.63596222,-121.419733
38.4885729,-121.4772144
38.55048482,-121.4037764
38.60672341,-121.4755923
38.49502927,-121.4847037
38.61647499,-121.4514476
38.53881527,-121.479014
38.60337222,-121.4657312
38.54624499,-121.4608546
38.64420903,-121.5129034
38.6397966,-121.4287837
38.54624499,-121.4608546
38.53944288,-121.4554904
38.47429277,-121.4503108
38.47581524,-121.4196575
38.52433302,-121.4435986
38.61112661,-121.4487064
38.52433302,-121.4435986
38.57188611,-121.4648897
38.48003574,-121.4499836
38.46940671,-121.4280259
38.57837291,-121.4692557
38.55915665,-121.3833572
38.62844479,-121.5090345
38.50854144,-121.4907674
38.61353883,-121.4998065
38.45886451,-121.4191177
38.62843144,-121.5058946
38.60673086,-121.4499687
38.62203217,-121.4823437
38.44734482,-121.4261773
38.56842536,-121.4785389
38.57967955,-121.4745807
38.57905171,-121.4976906
38.51007761,-121.4095726
38.53788497,-121.4115487
38.47263407,-121.4578369
38.60086039,-121.4329623
38.61670153,-121.4523173
38.51966749,-121.4401502
38.54469,-121.4660167
38.57750632,-121.4840835
38.60717264,-121.4729293
38.60683427,-121.4585103
38.52207627,-121.4852041
38.57983801,-121.4707875
38.61264377,-121.4313881
38.56210598,-121.4167663
38.48744887,-121.5280659
38.47380451,-121.4266738
38.57871855,-121.4764173
38.52532233,-121.4431889
38.54140403,-121.4662161
38.50151426,-121.4157726
38.47427504,-121.4465943
38.47427504,-121.4465943
38.46800845,-121.4279114
38.57948479,-121.482551
38.53172057,-121.4909166
38.63365507,-121.500334
38.61676738,-121.4546338
38.56411202,-121.3826394
38.57960099,-121.4907988
38.646805,-121.5372839
38.64768488,-121.4297325
38.57188611,-121.4648897
38.57905171,-121.4976906
38.46945288,-121.4279242
38.64725247,-121.4675522
38.54675579,-121.4538401
38.56715202,-121.4106008
38.51144623,-121.4190149
38.49118111,-121.5155752
38.6157977,-121.4522298
38.62518044,-121.4621619
38.53227712,-121.4771739
38.5096023,-121.417646
38.53275029,-121.4737305
38.63729892,-121.5325738
38.6121196,-121.4787269
38.5074142,-121.4879622
38.52921412,-121.3837627
38.546706,-121.440543
38.56724322,-121.4862108
38.58243993,-121.5014414
38.56897661,-121.5085063
38.6237316,-121.4985029
38.65950124,-121.4596545
38.63879589,-121.5062008
38.61264831,-121.4459228
38.64404243,-121.4568936
38.56629455,-121.5054505
38.57179875,-121.473383
38.59390962,-121.4844897
38.58211006,-121.4956541
38.59390962,-121.4844897
38.52199137,-121.4990149
38.48361349,-121.4651562
38.58370044,-121.5008344
38.51598904,-121.4203096
38.61959855,-121.511255
38.57010333,-121.4816396
38.61564793,-121.4427075
38.48697009,-121.4641983
38.59390962,-121.4844897
38.62464096,-121.5043527
38.54584067,-121.459536
38.62352523,-121.5047875
38.46728652,-121.4569973
38.56965224,-121.4995651
38.61112661,-121.4487064
38.67160923,-121.5093115
38.55302823,-121.4693358
38.55443881,-121.4757806
38.6377679,-121.4300114
38.57810659,-121.4944195
38.55441706,-121.4776517
38.53290497,-121.4543656
38.60931329,-121.4519681
38.57815667,-121.4876958
38.54146972,-121.4254625
38.54672128,-121.4391618
38.56020985,-121.5093921
38.43922779,-121.4190329
38.50785295,-121.490311
38.48550389,-121.5010455
38.53479183,-121.4091585
38.62821323,-121.4280294
38.57955265,-121.4860731
38.56053898,-121.4883749
38.50938028,-121.4139189
38.48883395,-121.4876867
38.6157219,-121.4922453
38.51538948,-121.5255605
38.58233236,-121.4906079
38.56210598,-121.4167663
38.51036458,-121.5209353
38.60666454,-121.4211472
38.44292155,-121.444819
38.60757642,-121.4539902
38.57635196,-121.474084
38.59540732,-121.4978798
38.57740339,-121.4825556
38.57734295,-121.4962474
38.58102199,-121.496127
38.54146972,-121.4254625
38.55156962,-121.4064774
38.60244653,-121.4271758
38.54679037,-121.4606267
38.6017616,-121.4258271
38.63410636,-121.4836423
38.45896393,-121.4324958
38.48934244,-121.4859396
38.52023542,-121.4086008
38.54723881,-121.466141
38.57478278,-121.4866532
38.51006027,-121.5427657
38.49518358,-121.522571
38.61960417,-121.4576083
38.54097213,-121.4708274
38.49407763,-121.4673944
38.50298477,-121.5346969
38.48285946,-121.5029365
38.52506274,-121.4091236
38.48934244,-121.4859396
38.62800488,-121.4433216
38.47474149,-121.4581108
38.48285946,-121.5029365
38.56055493,-121.3891646
38.58295887,-121.5001574
38.5548986,-121.4290297
38.6017616,-121.4258271
38.55719769,-121.4594919
38.5593266,-121.4818823
38.61410168,-121.4530163
38.5775315,-121.4726096
38.60244653,-121.4271758
38.49575914,-121.4827348
38.63862878,-121.3815598
38.58211006,-121.4956541
38.49380643,-121.4711245
38.56816494,-121.4062379
38.51700756,-121.4358127
38.57849376,-121.4912825
38.52488785,-121.4717471
38.58245363,-121.5052755
38.46549508,-121.4378156
38.57739748,-121.491759
38.55472055,-121.4671236
38.52270247,-121.5008974
38.48140918,-121.4933503
38.47295223,-121.4281268
38.49372331,-121.5247086
38.52957118,-121.4684754
38.5971141,-121.4378627
38.54737452,-121.39233
38.56595598,-121.4006742
38.48142831,-121.4803373
38.62529444,-121.4258406
38.57917936,-121.4892102
38.58032651,-121.4798128
38.63862878,-121.3815598
38.56211814,-121.4713211
38.5797426,-121.4987072
38.48220754,-121.4851106
38.49793266,-121.5076046
38.44772249,-121.4101087
38.63020663,-121.4959999
38.50289229,-121.4831689
38.49572558,-121.4912641
38.53921315,-121.461558
38.47345298,-121.4355908
38.543788,-121.4418771
38.58468227,-121.5043854
38.50890986,-121.4121265
38.57147205,-121.4880901
38.56617746,-121.4625542
38.56201402,-121.4972545
38.61112009,-121.4473381
38.51881458,-121.515842
38.49580633,-121.4737197
38.47433721,-121.4189709
38.6101634,-121.4790946
38.57917936,-121.4892102
38.48915265,-121.4564502
38.61731183,-121.5127092
38.5828163,-121.4983043
38.61663853,-121.4500323
38.58062786,-121.5014996
38.56623766,-121.4854695
38.5245855,-121.3788285
38.57506207,-121.4797077
38.47059147,-121.43386
38.50298477,-121.5346969
38.60728719,-121.4812714
38.61085293,-121.4564534
38.62558366,-121.4276865
38.51018792,-121.4129023
38.5392541,-121.4650574
38.63248017,-121.4164146
38.47334822,-121.4411594
38.6196628,-121.4247939
38.56791951,-121.4747617
38.44925489,-121.4226457
38.57629892,-121.4830358
38.52201663,-121.420355
38.53992632,-121.4667271
38.66207022,-121.4477449
38.56457981,-121.4930954
38.57484527,-121.4821859
38.44862637,-121.4096613
38.67279982,-121.5215208
38.4848876,-121.5356952
38.64479784,-121.4581238
38.61632755,-121.4378757
38.64193226,-121.4336789
38.57996901,-121.4784756
38.57724403,-121.5051437
38.5692795,-121.4890397
38.56201402,-121.4972545
38.49281883,-121.4940415
38.57227839,-121.4192296
38.60909145,-121.45969
38.64028718,-121.4170159
38.53673892,-121.4704533
38.5719397,-121.4839488
38.67117206,-121.4970061
38.570857,-121.4800882
38.58048383,-121.4745188
38.4706931,-121.4271773
38.56560764,-121.4658077
38.52676399,-121.4965275
38.55302823,-121.4693358
38.55302823,-121.4693358
38.62229136,-121.4752572
38.6047491,-121.4512963
38.56940229,-121.4711377
38.52532233,-121.4431889
38.63862878,-121.3815598
38.48716439,-121.4796842
38.55612056,-121.4523277
38.58129991,-121.4825623
38.49682424,-121.4616086
38.63228581,-121.4303283
38.60880803,-121.4805674
38.48466401,-121.4578294
38.57035191,-121.4710327
38.57188611,-121.4648897
38.46736384,-121.4247312
38.56987859,-121.4910186
38.48005429,-121.4722254
38.48918152,-121.5458865
38.56979971,-121.4679798
38.64790058,-121.5170835
38.52495123,-121.4646263
38.45721442,-121.4296391
38.62648616,-121.4966948
38.64729201,-121.4612527
38.48301736,-121.4771048
38.58366772,-121.4864458
38.49942812,-121.4791546
38.52497346,-121.4425904
38.57941421,-121.4864344
38.48461318,-121.456359
38.63036355,-121.4873311
38.50793689,-121.4881786
38.53555587,-121.4957557
38.57898287,-121.4963828
38.65701743,-121.4605138
38.61444639,-121.4266349
38.58031934,-121.4673661
38.46879146,-121.4352539
38.60154457,-121.42747
38.57691743,-121.5013436
38.56816494,-121.4062379
38.55006991,-121.5089338
38.61117241,-121.4961379
38.48718235,-121.4620097
38.55207317,-121.3918668
38.57005626,-121.4827802
38.58138835,-121.4622017
38.65574053,-121.4646522
38.63506804,-121.4538321
38.63995013,-121.4514665
38.61528522,-121.4455173
38.57005626,-121.4827802
38.54569404,-121.5085583
38.61110858,-121.4671502
38.55136324,-121.4661451
38.61351653,-121.5132636
38.61840634,-121.5190123
38.55128541,-121.4671318
38.47428454,-121.4227089
38.61737258,-121.5180428
38.56804356,-121.4785138
38.4735965,-121.4436724
38.48134512,-121.4988143
38.47390443,-121.4409071
38.64470526,-121.4268957
38.47431603,-121.4546419
38.56640912,-121.4633604
38.49980087,-121.523571
38.64316291,-121.4745819
38.55151914,-121.4885025
38.54218087,-121.4090938
38.65909484,-121.4626063
38.55703001,-121.4030188
38.60140844,-121.4620787
38.61633341,-121.4864485
38.63228581,-121.4303283
38.4653181,-121.440391
38.46602667,-121.4404134
38.49852485,-121.4755412
38.48760526,-121.4800234
38.633065,-121.4853477
38.53500243,-121.4848172
38.47143596,-121.4308075
38.5791674,-121.4984069
38.61041617,-121.4223802
38.48416589,-121.5364964
38.60103545,-121.496374
38.54961314,-121.3992939
38.59102751,-121.4835098
38.45321298,-121.4373604
38.61596119,-121.5154134
38.5533528,-121.4251815
38.623647,-121.428087
38.62170113,-121.4429437
38.56511217,-121.4643599
38.59891228,-121.4579336
38.50060236,-121.4771018
38.57209976,-121.4659619
38.54115653,-121.4739308
38.53362535,-121.4705253
38.63862878,-121.3815598
38.52055303,-121.415442
38.5019299,-121.474349
38.6390241,-121.4325151
38.47481934,-121.476798
38.48151147,-121.4684313
38.61726206,-121.4755357
38.52627076,-121.4715167
38.57294038,-121.4690268
38.64754283,-121.4656067
38.63638293,-121.4149332
38.52659231,-121.4721784
38.51382995,-121.437393
38.61242963,-121.446705
38.54168395,-121.4757904
38.49967816,-121.4779717
38.54402702,-121.5008042
38.4860965,-121.4834231
38.51585289,-121.4383522
38.52875444,-121.4688136
38.59994183,-121.4276508
38.62102212,-121.4220492
38.54552729,-121.4258249
38.63995013,-121.4514665
38.50089069,-121.4771032
38.61782428,-121.4592598
38.6361152,-121.5105746
38.55196925,-121.4653678
38.63640599,-121.4294691
38.5269834,-121.4163996
38.52648113,-121.4397787
38.5393973,-121.4753422
38.45803743,-121.4300376
38.6533205,-121.5385163
38.53452891,-121.4741684
38.54031271,-121.4755662
38.49055344,-121.546318
38.56784758,-121.4893717
38.54106323,-121.47576
38.62534078,-121.4432093
38.54611863,-121.4526562
38.53801264,-121.4480405
38.6245378,-121.4311007
38.53137462,-121.4737407
38.52507559,-121.427517
38.61199425,-121.4244182
38.57141267,-121.4754391
38.53514629,-121.4937694
38.54983935,-121.4144993
38.55199422,-121.4960208
38.60687102,-121.4278856
38.59723293,-121.5022303
38.57122973,-121.4566154
38.49793266,-121.5076046
38.53366299,-121.4739615
38.63020663,-121.4959999
38.51135897,-121.4431441
38.49324791,-121.5219586
38.6308137,-121.4308301
38.48934244,-121.4859396
38.64202003,-121.4308562
38.52531996,-121.4513126
38.48934244,-121.4859396
38.53364422,-121.4728534
38.49407763,-121.4673944
38.56090952,-121.4852422
38.47995982,-121.4847635
38.65847399,-121.5161468
38.5488551,-121.4908853
38.49407763,-121.4673944
38.62521129,-121.4251306
38.47972466,-121.4603052
38.60244653,-121.4271758
38.62215314,-121.446157
38.56738175,-121.4340748
38.57899998,-121.5073808
38.55040844,-121.467509
38.54857652,-121.4059393
38.58794604,-121.4809362
38.62029669,-121.4518907
38.47431447,-121.4348784
38.56053898,-121.4883749
38.54519279,-121.4548871
38.52862804,-121.4256917
38.54131886,-121.4188976
38.50615678,-121.3859186
38.52659579,-121.4516733
38.58464151,-121.4868341
38.54146972,-121.4254625
38.54146972,-121.4254625
38.60814196,-121.4217162
38.55630084,-121.4662305
38.50770592,-121.4233403
38.46689445,-121.4170895
38.46689445,-121.4170895
38.46689445,-121.4170895
38.61551678,-121.4874449
38.65479391,-121.4689877
38.55971842,-121.4922242
38.53218208,-121.4953461
38.57763638,-121.492387
38.61996363,-121.4436574
38.54456589,-121.4647099
38.62864136,-121.4878406
38.54923149,-121.4547618
38.57966477,-121.4984909
38.60167619,-121.4641553
38.48437601,-121.4751559
38.49152941,-121.4591154
38.62037723,-121.4371893
38.57749764,-121.4646342
38.5791674,-121.4984069
38.56321928,-121.4984736
38.49046124,-121.4776303
